 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
76380;-13;39;1033;-41;24;978;976;-671;-366;
76386;-7;44;1027;-41;24;978;976;-671;-366;
76392;-5;39;1033;-40;25;978;915;-610;-244;
76398;-15;37;1029;-40;25;978;915;-610;-244;
76404;-15;42;1025;-41;24;980;915;-671;-305;
76410;-15;37;1023;-41;24;980;915;-671;-305;
76416;-15;37;1025;-42;26;980;854;-671;-305;
76422;-17;42;1025;-41;25;981;976;-610;-244;
76428;-19;37;1031;-41;25;981;976;-610;-244;
76434;-15;37;1031;-41;23;981;1037;-610;-183;
76440;-9;42;1027;-41;23;978;915;-671;-305;
76446;-17;41;1025;-41;23;978;915;-671;-305;
76452;-9;37;1025;-42;25;982;854;-610;-366;
76458;-17;41;1031;-42;25;982;854;-610;-366;
76464;-7;44;1029;-42;27;980;976;-610;-305;
76470;-15;37;1027;-42;27;980;976;-610;-305;
76476;-15;39;1025;-42;26;980;1037;-610;-366;
76482;-15;41;1031;-42;24;981;915;-671;-305;
76488;-17;41;1027;-42;24;981;915;-671;-305;
76494;-13;41;1027;-43;25;978;915;-610;-305;
76500;-15;39;1027;-44;26;977;915;-671;-305;
76506;-13;39;1027;-44;26;977;915;-671;-305;
76512;-21;44;1029;-42;23;979;976;-732;-305;
76518;-17;46;1023;-42;23;979;976;-732;-305;
76524;-15;42;1029;-41;24;982;915;-671;-427;
76530;-11;35;1031;-41;24;982;915;-671;-427;
76536;-17;39;1021;-42;24;981;915;-610;-366;
76542;-13;41;1029;-42;25;980;915;-732;-305;
76548;-15;37;1027;-42;25;980;915;-732;-305;
76554;-15;39;1031;-42;24;982;854;-671;-305;
76560;-17;39;1027;-42;23;981;854;-671;-305;
76566;-9;42;1031;-42;23;981;854;-671;-305;
76572;-13;41;1029;-41;25;980;915;-610;-366;
76578;-17;39;1025;-41;25;980;915;-610;-366;
76584;-17;41;1031;-42;27;978;915;-671;-366;
76590;-15;37;1029;-42;27;978;915;-671;-366;
76596;-11;39;1029;-41;23;978;976;-732;-305;
76602;-9;46;1023;-44;25;980;976;-671;-305;
76608;-15;39;1027;-44;25;980;976;-671;-305;
76614;-13;37;1031;-43;24;979;854;-610;-305;
76620;-11;39;1031;-42;25;979;976;-671;-305;
76626;-17;42;1027;-42;25;979;976;-671;-305;
76632;-17;41;1029;-40;26;977;915;-671;-366;
76638;-19;42;1027;-40;26;977;915;-671;-366;
76644;-15;42;1027;-41;25;977;915;-671;-183;
76650;-11;39;1029;-41;25;977;915;-671;-183;
76656;-13;42;1023;-43;25;980;854;-732;-244;
76662;-9;42;1029;-44;25;978;915;-610;-366;
76668;-13;35;1027;-44;25;978;915;-610;-366;
76674;-13;44;1023;-43;27;981;915;-549;-305;
76680;-13;41;1033;-43;25;980;915;-610;-244;
76686;-11;42;1027;-43;25;980;915;-610;-244;
76692;-7;41;1023;-41;25;982;915;-671;-366;
76698;-21;41;1031;-41;25;982;915;-671;-366;
76704;-9;35;1031;-42;24;980;915;-610;-305;
76710;-13;41;1031;-42;24;980;915;-610;-305;
76716;-13;39;1025;-40;25;980;915;-671;-366;
76722;-9;35;1029;-43;27;980;915;-732;-366;
76728;-9;42;1027;-43;27;980;915;-732;-366;
76734;-13;39;1031;-41;25;978;915;-671;-305;
76740;-13;41;1035;-40;22;982;915;-671;-305;
76746;-15;35;1025;-40;22;982;915;-671;-305;
76752;-13;41;1027;-41;25;982;915;-610;-305;
76758;-17;39;1027;-41;25;982;915;-610;-305;
76764;-15;42;1029;-42;25;980;915;-732;-305;
76770;-13;42;1027;-42;25;980;915;-732;-305;
76776;-13;42;1033;-41;25;981;915;-671;-244;
76782;-15;41;1027;-44;26;981;976;-610;-366;
76788;-11;35;1029;-44;26;981;976;-610;-366;
76794;-15;42;1027;-42;24;984;915;-671;-427;
76800;-15;41;1027;-41;24;976;915;-671;-244;
76806;-7;41;1031;-41;24;976;915;-671;-244;
76812;-15;41;1027;-41;24;978;1037;-671;-244;
76818;-15;41;1027;-41;24;978;1037;-671;-244;
76824;-15;39;1031;-42;26;980;976;-610;-366;
76830;-19;42;1025;-42;26;980;976;-610;-366;
76836;-17;42;1027;-41;27;981;854;-610;-366;
76842;-19;42;1027;-41;24;981;915;-671;-366;
76848;-13;42;1029;-41;24;981;915;-671;-366;
76854;-15;41;1025;-41;23;979;976;-671;-305;
76860;-13;42;1029;-42;24;980;915;-610;-366;
76866;-11;37;1031;-42;24;981;915;-610;-366;
76872;-11;41;1029;-40;24;983;915;-610;-366;
76878;-11;42;1025;-40;24;983;915;-610;-366;
76884;-15;44;1031;-40;24;983;915;-610;-366;
76890;-21;39;1029;-40;24;983;915;-610;-366;
76896;-17;44;1027;-42;24;981;915;-610;-305;
76902;-9;41;1029;-42;24;982;915;-610;-366;
76908;-13;39;1029;-42;24;982;915;-610;-366;
76914;-11;37;1029;-42;24;978;915;-671;-305;
76920;-11;41;1023;-43;26;979;854;-671;-366;
76926;-17;39;1027;-43;26;979;854;-671;-366;
76932;-15;41;1025;-42;23;980;854;-671;-427;
76938;-15;42;1029;-42;23;980;854;-671;-427;
76944;-15;42;1027;-40;24;981;915;-671;-305;
76950;-17;39;1025;-40;24;981;915;-671;-305;
76956;-21;37;1031;-42;26;977;915;-610;-366;
76962;-9;44;1035;-42;24;979;976;-671;-244;
76968;-13;39;1029;-42;24;979;976;-671;-244;
76974;-11;41;1029;-43;24;977;915;-610;-244;
76980;-13;41;1027;-41;24;977;915;-610;-305;
76986;-15;37;1025;-41;24;977;915;-610;-305;
76992;-15;39;1027;-42;25;979;915;-610;-305;
76998;-17;37;1025;-42;25;979;915;-610;-305;
77004;-13;39;1029;-40;25;981;915;-610;-305;
77010;-15;39;1033;-40;25;981;915;-610;-305;
77016;-11;39;1027;-42;24;981;854;-671;-305;
77022;-13;41;1029;-41;25;979;915;-610;-305;
77028;-17;42;1031;-41;25;979;915;-610;-305;
77034;-11;41;1031;-40;28;980;915;-671;-305;
77040;-13;37;1023;-40;25;979;915;-732;-244;
77046;-13;42;1025;-40;25;979;915;-732;-244;
77052;-17;39;1029;-41;23;980;976;-610;-305;
77058;-11;33;1029;-41;23;980;976;-610;-305;
77064;-13;39;1025;-43;23;980;1037;-610;-366;
77070;-11;37;1027;-43;23;980;1037;-610;-366;
77076;-19;39;1027;-42;25;981;976;-610;-366;
77082;-15;42;1029;-42;25;981;854;-732;-244;
77088;-11;41;1027;-42;25;981;854;-732;-244;
77094;-17;41;1031;-43;25;981;915;-671;-244;
77100;-7;41;1027;-42;24;977;915;-671;-305;
77106;-9;39;1029;-42;24;977;915;-671;-305;
77112;-9;37;1025;-43;25;981;915;-671;-305;
77118;-13;37;1031;-43;25;981;915;-671;-305;
77124;-19;41;1021;-39;24;983;915;-671;-305;
77130;-13;42;1031;-39;24;983;915;-671;-305;
77136;-15;37;1027;-41;25;980;793;-671;-305;
77142;-9;41;1029;-42;25;978;976;-671;-244;
77148;-15;39;1025;-42;25;978;976;-671;-244;
77154;-17;46;1027;-41;24;982;915;-610;-305;
77160;-17;42;1025;-40;23;980;915;-610;-305;
77166;-13;41;1031;-40;23;980;915;-610;-305;
77172;-9;37;1031;-40;24;977;976;-610;-183;
77178;-17;42;1025;-40;24;977;976;-610;-183;
77184;-17;42;1031;-41;24;984;915;-610;-305;
77190;-5;41;1033;-41;24;984;915;-610;-305;
77196;-15;39;1031;-41;25;981;915;-610;-305;
77202;-9;37;1027;-43;23;981;1037;-610;-244;
77208;-13;42;1027;-43;23;981;1037;-610;-244;
77214;-13;37;1029;-43;24;979;1037;-610;-305;
77220;-15;42;1025;-41;23;979;976;-610;-305;
77226;-11;41;1029;-41;23;979;976;-610;-305;
77232;-15;41;1023;-43;26;981;854;-732;-305;
77238;-13;29;1027;-43;26;981;854;-732;-305;
77244;-9;37;1025;-43;26;978;915;-732;-366;
77250;-21;39;1027;-43;26;978;915;-732;-366;
77256;-13;39;1031;-42;26;978;976;-671;-305;
77262;-13;39;1031;-41;25;978;976;-610;-366;
77268;-15;41;1031;-41;25;978;976;-610;-366;
77274;-13;39;1029;-41;25;979;915;-610;-366;
77280;-17;41;1023;-42;27;979;915;-671;-305;
77286;-17;41;1035;-42;27;979;915;-671;-305;
77292;-11;41;1027;-43;25;981;976;-671;-244;
77298;-9;41;1027;-43;25;981;976;-671;-244;
77304;-17;37;1031;-44;24;983;915;-610;-305;
77310;-15;41;1023;-44;24;983;915;-610;-305;
77316;-15;44;1029;-40;24;980;915;-610;-305;
77322;-17;42;1027;-41;24;977;976;-610;-366;
77328;-7;39;1031;-41;24;977;976;-610;-366;
77334;-9;44;1031;-44;25;980;915;-671;-366;
77340;-17;37;1033;-41;24;981;854;-671;-366;
77346;-21;37;1029;-42;25;977;915;-671;-305;
77352;-11;42;1031;-42;25;977;915;-671;-305;
77358;-13;39;1035;-42;23;981;976;-610;-244;
77364;-15;39;1031;-42;23;981;976;-610;-244;
77370;-17;39;1031;-42;23;981;976;-610;-244;
77376;-11;42;1031;-41;25;981;1037;-610;-305;
77382;-13;39;1031;-44;26;980;915;-610;-305;
77388;-13;41;1027;-44;26;980;915;-610;-305;
77394;-15;39;1029;-42;26;980;915;-610;-305;
77400;-11;39;1029;-43;26;980;915;-610;-305;
77406;-9;39;1029;-42;25;979;976;-610;-305;
77412;-19;39;1029;-41;25;980;976;-671;-244;
77418;-17;39;1029;-41;25;980;976;-671;-244;
77424;-13;37;1029;-41;25;980;976;-671;-244;
77430;-11;37;1025;-41;25;980;976;-671;-244;
77436;-15;41;1029;-41;25;979;976;-671;-305;
77442;-19;41;1031;-44;26;980;1037;-671;-183;
77448;-17;39;1027;-44;26;980;1037;-671;-183;
77454;-11;41;1025;-41;24;981;976;-671;-305;
77460;-15;39;1035;-42;25;980;915;-549;-305;
77466;-17;39;1029;-42;25;980;915;-549;-305;
77472;-17;39;1031;-40;23;978;915;-610;-244;
77478;-15;37;1027;-40;23;978;915;-610;-244;
77484;-19;42;1033;-41;24;977;976;-610;-244;
77490;-13;41;1027;-41;24;977;976;-610;-244;
77496;-9;37;1029;-42;25;980;1037;-671;-366;
77502;-17;41;1029;-40;24;980;976;-671;-366;
77508;-21;39;1029;-40;24;980;976;-671;-366;
77514;-15;41;1027;-42;26;977;915;-671;-305;
77520;-13;42;1029;-43;23;979;915;-610;-244;
77526;-9;37;1031;-43;23;979;915;-610;-244;
77532;-13;44;1031;-41;27;978;976;-732;-244;
77538;-11;42;1035;-41;27;978;976;-732;-244;
77544;-15;41;1027;-41;25;978;976;-732;-244;
77550;-13;39;1025;-41;25;978;976;-732;-244;
77556;-11;37;1025;-42;24;980;854;-671;-305;
77562;-15;39;1033;-40;23;977;915;-610;-305;
77568;-9;39;1027;-40;23;977;915;-610;-305;
77574;-17;37;1031;-41;25;977;854;-671;-366;
77580;-19;44;1027;-43;25;980;915;-671;-305;
77586;-15;41;1033;-43;25;980;915;-671;-305;
77592;-13;41;1029;-41;25;978;976;-732;-366;
77598;-19;42;1025;-41;25;978;976;-732;-366;
77604;-19;39;1031;-41;25;981;976;-671;-305;
77610;-15;39;1029;-41;25;981;976;-671;-305;
77616;-11;42;1025;-41;24;979;976;-610;-366;
77622;-17;39;1031;-41;24;979;976;-610;-366;
77628;-13;39;1029;-41;24;978;976;-610;-366;
77634;-17;37;1033;-41;24;982;976;-671;-366;
77640;-19;37;1031;-41;24;983;915;-671;-366;
77646;-17;39;1023;-41;24;983;915;-671;-366;
77652;-19;41;1029;-41;24;983;976;-732;-366;
77658;-9;41;1029;-42;23;979;976;-732;-366;
77664;-11;39;1029;-42;24;980;1037;-671;-305;
77670;-9;39;1031;-42;24;980;1037;-671;-305;
77676;-11;41;1027;-43;26;976;976;-671;-305;
77682;-11;42;1029;-43;26;976;854;-671;-427;
77688;-17;46;1031;-42;26;979;854;-671;-427;
77694;-11;39;1027;-42;26;978;915;-671;-305;
77700;-15;42;1025;-42;26;978;976;-671;-244;
77706;-15;39;1031;-42;25;979;976;-671;-244;
77712;-17;37;1033;-42;25;979;854;-671;-305;
77718;-11;41;1027;-42;26;976;854;-671;-305;
77724;-13;46;1029;-43;25;980;854;-671;-305;
77730;-17;39;1031;-43;25;980;854;-671;-305;
77736;-15;39;1029;-43;24;978;854;-610;-366;
77742;-13;41;1029;-43;24;978;976;-671;-366;
77748;-19;42;1027;-41;25;979;976;-671;-366;
77754;-13;39;1027;-42;23;978;976;-671;-305;
77760;-19;35;1027;-41;24;979;976;-610;-305;
77766;-13;42;1031;-41;24;979;976;-610;-305;
77772;-15;39;1029;-41;24;979;1037;-549;-427;
77778;-15;42;1027;-42;25;979;1037;-549;-427;
77784;-13;39;1031;-42;24;978;976;-671;-366;
77790;-17;42;1023;-42;24;978;976;-671;-366;
77796;-19;41;1031;-42;24;981;915;-671;-305;
77802;-11;41;1027;-42;24;981;915;-671;-305;
77808;-17;39;1029;-41;26;979;915;-671;-305;
77814;-17;42;1033;-42;25;979;976;-732;-366;
77820;-11;37;1029;-42;24;981;976;-732;-366;
77826;-17;39;1027;-42;24;981;976;-732;-366;
77832;-15;39;1029;-42;24;981;976;-671;-305;
77838;-7;39;1033;-40;25;981;976;-671;-305;
77844;-15;42;1029;-43;24;978;915;-732;-244;
77850;-13;35;1027;-43;24;978;915;-732;-244;
77856;-7;39;1031;-42;23;980;915;-671;-427;
77862;-17;41;1025;-42;23;980;915;-671;-366;
77868;-9;39;1031;-45;22;980;915;-671;-366;
77874;-13;41;1025;-44;24;981;976;-610;-305;
77880;-13;41;1033;-42;24;980;915;-671;-305;
77886;-5;39;1029;-42;24;980;915;-671;-305;
77892;-17;35;1031;-42;24;980;854;-671;-305;
77898;-15;41;1025;-43;25;979;854;-671;-305;
77904;-21;46;1029;-41;26;980;915;-671;-305;
77910;-15;39;1027;-41;26;980;915;-671;-305;
77916;-17;39;1033;-41;25;980;976;-732;-366;
77922;-11;41;1025;-41;25;980;854;-671;-305;
77928;-17;41;1031;-41;25;981;854;-671;-305;
77934;-9;39;1025;-41;24;979;915;-671;-244;
77940;-19;37;1025;-41;26;979;915;-671;-366;
77946;-19;39;1035;-39;25;981;915;-671;-366;
77952;-15;41;1021;-39;25;981;915;-671;-366;
77958;-13;39;1033;-39;26;979;915;-610;-244;
77964;-11;41;1025;-39;26;979;915;-610;-244;
77970;-13;37;1027;-39;26;979;915;-610;-244;
77976;-19;42;1029;-43;25;980;915;-671;-305;
77982;-15;44;1031;-43;25;980;976;-671;-305;
77988;-21;39;1029;-41;26;982;976;-671;-305;
77994;-15;41;1033;-42;24;979;915;-549;-244;
78000;-17;39;1029;-43;24;979;915;-732;-305;
78006;-17;41;1031;-43;24;979;915;-732;-305;
78012;-11;41;1027;-43;24;979;915;-732;-305;
78018;-13;35;1027;-39;25;981;915;-732;-305;
78024;-17;39;1029;-42;25;979;915;-671;-244;
78030;-27;39;1025;-42;25;979;915;-671;-244;
78036;-11;42;1029;-41;25;978;976;-610;-305;
78042;-7;39;1027;-41;25;978;976;-610;-305;
78048;-17;41;1029;-40;24;980;915;-671;-305;
78054;-11;39;1031;-43;25;978;915;-610;-305;
78060;-13;39;1027;-44;24;979;915;-671;-305;
78066;-17;39;1029;-44;24;979;915;-671;-305;
78072;-9;41;1033;-44;24;979;915;-671;-305;
78078;-21;41;1025;-42;25;981;915;-732;-244;
78084;-17;41;1025;-42;25;981;976;-732;-244;
78090;-11;41;1027;-42;25;981;976;-732;-244;
78096;-11;39;1023;-41;25;981;976;-610;-366;
78102;-11;41;1031;-41;25;981;976;-610;-366;
78108;-11;39;1023;-41;25;979;915;-732;-305;
78114;-17;37;1027;-43;23;979;854;-671;-305;
78120;-13;37;1025;-43;25;979;915;-610;-366;
78126;-15;41;1027;-43;25;979;915;-610;-366;
78132;-13;35;1035;-43;25;979;915;-610;-366;
78138;-13;41;1027;-40;24;979;915;-671;-305;
78144;-13;41;1025;-41;22;981;854;-732;-427;
78150;-19;41;1023;-41;22;981;854;-732;-427;
78156;-15;42;1027;-41;25;976;915;-732;-305;
78162;-11;37;1029;-41;25;976;915;-732;-305;
78168;-11;44;1023;-44;26;978;915;-610;-305;
78174;-9;37;1029;-42;25;980;915;-732;-305;
78180;-11;41;1025;-42;25;980;915;-732;-305;
78186;-15;37;1029;-42;25;981;915;-671;-366;
78192;-11;37;1029;-42;25;981;915;-671;-366;
78198;-13;37;1029;-43;26;978;915;-671;-305;
78204;-13;41;1029;-42;25;978;915;-671;-244;
78210;-13;41;1027;-42;25;978;915;-671;-244;
78216;-9;37;1031;-44;24;979;976;-610;-366;
78222;-15;44;1031;-44;24;979;976;-610;-366;
78228;-11;41;1033;-41;24;978;976;-549;-366;
78234;-21;39;1031;-41;23;980;915;-610;-366;
78240;-19;41;1029;-40;24;981;976;-732;-305;
78246;-15;44;1027;-40;24;981;976;-732;-305;
78252;-7;39;1023;-40;24;981;976;-732;-305;
78258;-15;39;1027;-42;24;980;1037;-732;-244;
78264;-15;37;1027;-40;25;981;915;-671;-244;
78270;-9;37;1031;-40;25;981;915;-671;-244;
78276;-13;41;1029;-41;25;982;915;-610;-366;
78282;-11;39;1021;-41;25;982;915;-610;-366;
78288;-17;41;1033;-42;25;978;976;-671;-305;
78294;-17;41;1027;-42;26;978;915;-671;-244;
78300;-15;41;1033;-43;26;980;915;-610;-183;
78306;-11;37;1029;-43;26;980;915;-610;-183;
78312;-21;41;1027;-43;26;980;915;-610;-183;
78318;-15;41;1029;-44;26;979;976;-671;-366;
78324;-17;42;1027;-43;25;981;976;-671;-244;
78330;-15;41;1031;-43;25;981;976;-671;-244;
78336;-19;41;1033;-41;26;980;976;-671;-305;
78342;-17;35;1029;-41;26;980;976;-671;-305;
78348;-11;44;1027;-40;25;981;976;-671;-305;
78354;-19;37;1029;-43;23;981;976;-671;-305;
78360;-17;44;1029;-43;26;980;915;-671;-305;
78366;-9;41;1027;-43;26;980;915;-671;-305;
78372;-13;41;1029;-43;26;980;915;-671;-305;
78378;-19;35;1027;-41;25;981;915;-610;-366;
78384;-11;41;1025;-40;25;979;915;-610;-305;
78390;-13;41;1029;-40;25;979;915;-610;-305;
78396;-19;42;1031;-42;24;981;915;-671;-244;
78402;-13;42;1029;-42;24;981;915;-671;-244;
78408;-15;42;1027;-42;25;978;976;-610;-244;
78414;-15;39;1027;-42;25;980;976;-610;-244;
78420;-23;39;1027;-41;25;980;976;-671;-305;
78426;-7;39;1029;-41;25;980;976;-671;-305;
78432;-15;37;1035;-41;25;980;976;-671;-305;
78438;-11;39;1029;-41;23;981;976;-671;-366;
78444;-15;35;1031;-42;23;980;854;-671;-366;
78450;-13;41;1025;-42;23;980;854;-671;-366;
78456;-13;41;1027;-43;24;980;915;-610;-305;
78462;-17;37;1031;-43;24;980;915;-610;-305;
78468;-17;42;1031;-43;26;980;915;-610;-305;
78474;-7;35;1027;-41;26;979;915;-610;-244;
78480;-15;44;1029;-41;25;982;915;-610;-244;
78486;-19;37;1031;-41;26;981;915;-671;-305;
78492;-9;37;1031;-41;26;981;915;-671;-305;
78498;-13;39;1025;-43;25;979;915;-610;-366;
78504;-15;41;1023;-43;25;979;915;-610;-366;
78510;-13;37;1029;-43;25;979;915;-610;-366;
78516;-13;37;1023;-42;23;980;976;-671;-305;
78522;-9;41;1027;-42;23;980;976;-671;-305;
78528;-15;39;1029;-44;25;981;976;-610;-244;
78534;-15;39;1031;-41;25;977;915;-671;-366;
78540;-19;42;1029;-41;25;979;915;-671;-366;
78546;-23;37;1031;-41;25;979;915;-671;-366;
78552;-15;42;1027;-41;25;979;915;-671;-366;
78558;-19;39;1025;-41;25;980;976;-732;-305;
78564;-9;39;1031;-42;24;980;915;-549;-366;
78570;-11;42;1025;-42;24;980;915;-549;-366;
78576;-17;42;1029;-42;25;979;915;-610;-305;
78582;-13;42;1027;-42;25;979;915;-610;-305;
78588;-13;37;1027;-44;24;978;915;-610;-366;
78594;-17;41;1027;-42;25;980;915;-610;-366;
78600;-17;41;1033;-43;24;979;915;-671;-305;
78606;-15;39;1027;-43;24;979;915;-671;-305;
78612;-19;42;1033;-43;24;979;915;-671;-305;
78618;-13;42;1029;-43;24;978;976;-671;-305;
78624;-17;42;1029;-41;24;981;854;-671;-305;
78630;-15;41;1031;-41;24;981;854;-671;-305;
78636;-19;39;1031;-43;23;981;976;-671;-305;
78642;-19;37;1027;-43;23;981;976;-671;-305;
78648;-11;42;1027;-44;26;982;976;-610;-244;
78654;-17;39;1023;-44;25;980;915;-610;-305;
78660;-15;37;1029;-44;25;980;915;-610;-305;
78666;-13;41;1027;-43;24;980;976;-610;-305;
78672;-15;41;1023;-43;24;980;976;-610;-305;
78678;-15;39;1029;-43;25;982;976;-610;-244;
78684;-9;44;1027;-43;25;981;976;-671;-305;
78690;-17;42;1029;-43;25;981;976;-671;-305;
78696;-23;41;1029;-44;25;981;976;-732;-305;
78702;-17;41;1027;-44;25;981;976;-732;-305;
78708;-9;42;1029;-40;24;981;976;-610;-427;
78714;-13;35;1031;-42;26;981;976;-610;-366;
78720;-11;39;1027;-41;27;980;976;-671;-244;
78726;-17;41;1029;-41;27;980;976;-671;-244;
78732;-11;39;1025;-42;25;978;1037;-793;-305;
78738;-11;42;1027;-42;25;978;1037;-793;-305;
78744;-19;39;1031;-39;27;980;1037;-671;-427;
78750;-13;39;1029;-39;27;980;1037;-671;-427;
78756;-11;42;1029;-42;25;980;1037;-671;-305;
78762;-15;37;1029;-42;25;980;1037;-671;-305;
78768;-11;39;1031;-41;24;980;915;-671;-244;
78774;-11;35;1033;-42;25;981;915;-671;-305;
78780;-11;41;1029;-45;25;982;915;-610;-305;
78786;-13;41;1025;-45;25;982;915;-610;-305;
78792;-9;42;1027;-45;25;982;915;-610;-305;
78798;-9;41;1027;-42;25;977;976;-610;-244;
78804;-15;41;1031;-42;25;978;976;-610;-244;
78810;-11;42;1035;-42;25;978;976;-610;-244;
78816;-13;42;1029;-42;23;980;976;-671;-305;
78822;-11;37;1027;-42;23;980;976;-671;-305;
78828;-19;39;1027;-42;24;982;976;-610;-244;
78834;-11;41;1029;-40;26;981;915;-671;-305;
78840;-15;41;1029;-42;26;977;854;-610;-366;
78846;-15;37;1033;-42;26;977;854;-610;-366;
78852;-11;44;1031;-42;26;977;854;-610;-366;
78858;-15;35;1029;-42;26;980;915;-610;-366;
78864;-5;35;1027;-42;25;979;915;-549;-305;
78870;-13;39;1033;-42;25;979;915;-549;-305;
78876;-21;37;1035;-44;25;977;1037;-732;-305;
78882;-15;41;1029;-44;25;977;1037;-732;-305;
78888;-9;41;1027;-43;24;977;976;-793;-244;
78894;-15;37;1029;-42;26;978;854;-610;-305;
78900;-15;33;1023;-41;25;978;976;-671;-305;
78906;-13;37;1023;-41;25;978;976;-671;-305;
78912;-15;41;1029;-41;25;978;976;-671;-305;
78918;-21;41;1027;-41;25;980;1037;-793;-244;
78924;-15;39;1031;-41;25;980;976;-671;-244;
78930;-17;42;1027;-41;25;980;976;-671;-244;
78936;-17;39;1029;-41;24;979;915;-671;-305;
78942;-15;44;1031;-41;24;979;915;-671;-305;
78948;-13;39;1033;-40;26;978;976;-610;-244;
78954;-15;39;1029;-39;25;982;976;-610;-305;
78960;-13;41;1025;-42;26;979;915;-610;-366;
78966;-13;37;1029;-42;26;979;915;-610;-366;
78972;-13;41;1031;-42;26;979;915;-610;-366;
78978;-11;42;1023;-41;25;979;976;-671;-305;
78984;-17;41;1029;-41;25;979;976;-610;-244;
78990;-11;39;1025;-41;25;979;976;-610;-244;
78996;-13;42;1025;-42;25;982;915;-610;-366;
79002;-13;37;1035;-42;25;982;915;-610;-366;
79008;-13;39;1027;-41;24;979;976;-671;-366;
79014;-13;42;1029;-41;26;978;976;-610;-305;
79020;-11;37;1029;-41;24;980;1037;-732;-305;
79026;-15;37;1029;-42;25;979;976;-671;-305;
79032;-11;39;1029;-42;25;979;976;-671;-305;
79038;-11;41;1023;-43;25;978;854;-610;-305;
79044;-11;35;1033;-43;25;978;854;-610;-305;
79050;-13;39;1025;-43;25;978;854;-610;-305;
79056;-17;46;1025;-41;26;980;915;-732;-366;
79062;-13;39;1025;-41;26;980;915;-732;-366;
79068;-17;42;1029;-40;25;981;976;-671;-305;
79074;-13;39;1031;-42;25;979;915;-610;-244;
79080;-15;41;1031;-42;23;980;915;-671;-305;
79086;-11;39;1025;-42;23;980;915;-671;-305;
79092;-17;41;1029;-42;23;980;915;-671;-305;
79098;-11;39;1029;-41;24;979;915;-671;-244;
79104;-11;39;1033;-41;26;979;854;-671;-183;
79110;-7;42;1025;-41;26;979;854;-671;-183;
79116;-21;41;1035;-42;27;981;915;-671;-244;
79122;-13;39;1027;-42;27;981;915;-671;-244;
79128;-15;39;1023;-42;24;981;915;-732;-244;
79134;-17;42;1033;-41;25;980;854;-610;-305;
79140;-11;41;1025;-42;24;982;1037;-671;-305;
79146;-17;42;1027;-42;24;982;1037;-671;-305;
79152;-7;39;1025;-42;24;982;1037;-671;-305;
79158;-17;39;1033;-42;26;982;976;-610;-366;
79164;-11;41;1029;-42;25;980;915;-671;-305;
79170;-17;41;1031;-42;25;980;915;-671;-305;
79176;-15;42;1029;-42;25;982;854;-671;-305;
79182;-11;42;1025;-42;25;982;854;-671;-305;
79188;-5;37;1027;-42;25;980;976;-610;-366;
79194;-15;37;1031;-43;25;979;976;-671;-366;
79200;-11;41;1029;-43;25;979;976;-671;-366;
79206;-9;42;1031;-42;25;981;915;-671;-366;
79212;-11;42;1033;-42;25;981;915;-671;-366;
79218;-13;37;1029;-40;25;980;915;-671;-366;
79224;-13;37;1027;-42;24;982;976;-732;-305;
79230;-13;37;1025;-42;24;982;976;-732;-305;
79236;-13;39;1025;-43;24;980;976;-671;-244;
79242;-13;37;1027;-43;24;980;976;-671;-244;
79248;-13;39;1031;-43;25;977;976;-610;-305;
79254;-11;42;1025;-41;25;981;976;-610;-305;
79260;-9;39;1031;-41;25;981;976;-610;-366;
79266;-11;39;1031;-41;25;981;976;-610;-366;
79272;-15;42;1033;-41;25;981;976;-610;-366;
79278;-13;41;1027;-42;25;981;915;-732;-366;
79284;-21;41;1027;-41;28;976;1037;-671;-244;
79290;-13;39;1029;-41;28;976;1037;-671;-244;
79296;-15;41;1031;-41;24;978;976;-732;-366;
79302;-13;35;1027;-41;24;978;976;-732;-366;
79308;-11;46;1033;-40;24;980;915;-671;-366;
79314;-11;39;1027;-42;25;979;976;-549;-366;
79320;-15;39;1031;-42;25;976;976;-671;-366;
79326;-13;46;1029;-42;25;976;976;-671;-366;
79332;-17;39;1029;-42;25;976;976;-671;-366;
79338;-15;41;1029;-40;25;979;915;-671;-366;
79344;-15;44;1027;-40;25;979;976;-671;-305;
79350;-9;42;1023;-42;25;980;976;-671;-305;
79356;-13;44;1029;-41;24;980;976;-671;-305;
79362;-11;44;1023;-41;24;980;976;-671;-305;
79368;-21;41;1027;-42;23;981;854;-732;-305;
79374;-11;41;1031;-42;25;980;976;-671;-305;
79380;-13;48;1027;-42;25;983;854;-732;-427;
79386;-17;39;1025;-42;25;983;854;-732;-427;
79392;-13;37;1029;-42;25;983;854;-732;-427;
79398;-19;41;1027;-42;25;979;854;-671;-366;
79404;-11;42;1021;-42;25;979;915;-610;-305;
79410;-11;37;1031;-40;25;981;915;-610;-305;
79416;-17;42;1031;-41;24;979;915;-549;-305;
79422;-19;37;1033;-41;24;979;915;-549;-305;
79428;-11;46;1033;-41;24;979;915;-610;-305;
79434;-13;42;1023;-41;25;981;915;-549;-305;
79440;-15;39;1031;-44;26;979;915;-671;-305;
79446;-13;41;1031;-44;26;979;915;-671;-305;
