 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
2240;-29;27;976;854;-793;-305;
2244;-29;27;976;854;-793;-305;
2248;-29;27;976;854;-793;-305;
2252;-30;28;973;915;-793;-305;
2256;-30;28;973;915;-793;-305;
2260;-30;28;974;915;-854;-366;
2264;-30;28;974;915;-854;-366;
2268;-30;28;974;915;-854;-366;
2272;-30;29;978;915;-793;-305;
2276;-30;29;978;915;-793;-305;
2280;-28;28;975;854;-732;-305;
2284;-28;28;975;854;-732;-305;
2288;-28;27;976;854;-732;-305;
2292;-28;27;976;854;-732;-305;
2296;-28;27;976;854;-732;-305;
2300;-29;26;976;854;-793;-366;
2304;-29;26;976;854;-793;-366;
2308;-29;26;976;854;-793;-366;
2312;-31;29;976;915;-732;-488;
2316;-31;29;976;915;-732;-488;
2320;-31;28;975;854;-793;-488;
2324;-31;28;975;854;-793;-488;
2328;-31;28;975;854;-793;-488;
2332;-29;28;974;915;-732;-366;
2336;-29;28;974;915;-732;-366;
2340;-29;27;973;854;-732;-366;
2344;-29;27;973;854;-732;-366;
2348;-29;28;975;854;-732;-366;
2352;-29;28;975;854;-732;-366;
2356;-29;28;975;854;-732;-366;
2360;-26;27;977;915;-793;-305;
2364;-26;27;977;915;-793;-305;
2368;-26;27;977;915;-793;-305;
2372;-30;28;977;915;-793;-305;
2376;-30;28;977;915;-793;-305;
2380;-28;27;978;915;-732;-366;
2384;-28;27;978;915;-732;-366;
2388;-28;27;978;915;-732;-366;
2392;-28;25;972;793;-671;-366;
2396;-28;25;972;793;-671;-366;
2400;-29;26;975;793;-732;-366;
2404;-29;26;975;793;-732;-366;
2408;-28;28;975;976;-732;-366;
2412;-28;28;975;976;-732;-366;
2416;-28;28;975;976;-732;-366;
2420;-29;28;979;793;-732;-427;
2424;-29;28;979;793;-732;-427;
2428;-29;28;979;793;-732;-427;
2432;-28;26;976;732;-671;-366;
2436;-28;26;976;732;-671;-366;
2440;-29;26;975;793;-671;-366;
2444;-29;26;975;793;-671;-366;
2448;-29;26;975;793;-671;-366;
2452;-29;26;975;793;-793;-366;
2456;-29;26;975;793;-793;-366;
2460;-29;26;976;915;-793;-305;
2464;-29;26;976;915;-793;-305;
2468;-28;26;978;976;-732;-366;
2472;-28;26;978;976;-732;-366;
2476;-28;26;978;976;-732;-366;
2480;-29;27;976;915;-793;-366;
2484;-29;27;976;915;-793;-366;
2488;-29;27;976;915;-793;-366;
2492;-30;27;976;976;-793;-305;
2496;-30;27;976;976;-793;-305;
2500;-29;27;978;915;-793;-244;
2504;-29;27;978;915;-793;-244;
2508;-29;27;978;915;-793;-244;
2512;-29;29;976;854;-793;-305;
2516;-29;29;976;854;-793;-305;
2520;-27;28;975;854;-732;-366;
2524;-27;28;975;854;-732;-366;
2528;-27;26;976;793;-732;-366;
2532;-27;26;976;793;-732;-366;
2536;-27;26;976;793;-732;-366;
2540;-27;27;978;854;-732;-305;
2544;-27;27;978;854;-732;-305;
2548;-27;27;978;854;-732;-305;
2552;-28;29;977;976;-732;-305;
2556;-28;29;977;976;-732;-305;
2560;-29;27;977;915;-854;-366;
2564;-29;27;977;915;-854;-366;
2568;-29;27;977;915;-854;-366;
2572;-30;26;974;854;-793;-366;
2576;-30;26;974;854;-793;-366;
2580;-30;26;972;854;-732;-305;
2584;-30;26;972;854;-732;-305;
2588;-30;27;976;854;-732;-305;
2592;-27;28;976;854;-732;-366;
2596;-27;28;976;854;-732;-366;
2600;-27;28;976;854;-732;-366;
2604;-27;28;976;854;-732;-366;
2608;-27;28;976;854;-732;-366;
2612;-28;28;976;915;-793;-427;
2616;-28;28;976;915;-793;-427;
2620;-28;28;976;854;-732;-366;
2624;-30;26;978;854;-732;-366;
2628;-30;26;978;854;-732;-366;
2632;-29;27;976;793;-671;-305;
2636;-29;27;976;793;-671;-305;
2640;-30;27;978;732;-610;-366;
2644;-30;27;978;915;-732;-366;
2648;-32;28;977;915;-732;-366;
2652;-32;28;977;915;-732;-366;
2656;-32;28;977;915;-732;-366;
2660;-32;28;977;854;-793;-305;
2664;-30;27;976;854;-793;-305;
2668;-30;27;976;854;-793;-305;
2672;-31;27;976;915;-793;-305;
2676;-31;27;976;915;-793;-305;
2680;-31;27;976;854;-793;-305;
2684;-29;28;977;854;-793;-305;
2688;-29;28;977;854;-793;-305;
2692;-29;27;975;854;-793;-366;
2696;-29;27;975;854;-793;-366;
2700;-28;29;979;854;-732;-366;
2704;-28;29;979;854;-732;-366;
2708;-28;29;979;915;-671;-305;
2712;-28;27;975;915;-671;-305;
2716;-28;27;975;915;-671;-305;
2720;-28;27;975;915;-671;-366;
2724;-29;27;978;915;-671;-366;
2728;-29;27;978;915;-671;-366;
2732;-30;26;976;793;-671;-427;
2736;-30;26;976;793;-671;-427;
2740;-30;26;976;854;-671;-366;
2744;-32;26;974;854;-671;-366;
2748;-32;26;974;854;-671;-366;
2752;-26;26;976;915;-671;-305;
2756;-26;26;976;915;-671;-305;
2760;-26;27;977;915;-793;-366;
2764;-26;27;977;915;-793;-366;
2768;-26;27;977;915;-793;-305;
